id,description,primary_clue,secondary_issues,primary_category,action,target,symptom,issue_key,is_multi_issue,label_confidence,n_issues,app,__sheet__,id_norm,issue_key_norm,text_used,text_col_used,raw_text_len,norm_text_len,text_key,has_anchor,drop_reason
10010000012654,年统计的总卡路里不正确，计算出来应该是1981千卡，但是显示的总卡路里是56480千卡。,年统计的总卡路里不正确，计算出来应该是1981千卡，但是显示的总卡路里是56480千卡。,,Functional-Tracking,other,step,wrong_value,other.step.wrong_value,N,High,1,华为运动,华为运动,10010000012654,other.step.wrong_value,年统计的总卡路里不正确，计算出来应该是1981千卡，但是显示的总卡路里是56480千卡。,primary_clue,44,41,年统计的总卡路里不正确 计算出来应该是1981千卡 但是显示的总卡路里是56480千卡,1,
10010000012562,现在离线地图之后，点击已下载的离线地图，无法打开已下载的地图。,现在离线地图之后，点击已下载的离线地图，无法打开已下载的地图。,,Network/Loading,other,other,load_fail,other.other.load_fail,N,High,1,华为运动,华为运动,10010000012562,other.other.load_fail,现在离线地图之后，点击已下载的离线地图，无法打开已下载的地图。,primary_clue,31,28,现在离线地图之后 点击已下载的离线地图 无法打开已下载的地图,1,
10010000012627,"问题描述:使用二维码添加好友开启相机失败
前置条件:已进入发现-我的好友
预期结果:
1.点击页面底部扫一扫
实际结果:
1.相机开启失败",问题描述:使用二维码添加好友开启相机失败,前置条件:已进入发现 || 我的好友 || 点击页面底部扫一扫 || 相机开启失败,Functional-Social,other,chat,cannot_or_fail,other.chat.cannot_or_fail,Y,Medium,5,华为运动,华为运动,10010000012627,other.chat.cannot_or_fail,问题描述:使用二维码添加好友开启相机失败,primary_clue,20,19,问题描述 使用二维码添加好友开启相机失败,1,
10010000012376,成功登录应用进入首页，点击首页上方导航栏“我的”进入“我的”界面，点击个人头像进入账户中心，见截图2；点击退出账号，未显示是否确认退出，而是显示提示该账号登录过的应用都会退出该账号，见截图3；,成功登录应用进入首页，点击首页上方导航栏“我的”进入“我的”界面，点击个人头像进入账户中心，见截图2,点击退出账号，未显示是否确认退出，而是显示提示该账号登录过的应用都会退出该账号，见截图3,Functional-Account,login,page_view,other,login.page_view.other,Y,Medium,2,华为运动,华为运动,10010000012376,login.page_view.other,成功登录应用进入首页，点击首页上方导航栏“我的”进入“我的”界面，点击个人头像进入账户中心，见截图2,primary_clue,50,43,成功登录应用进入首页 点击首页上方导航栏 我的 进入 我的 界面 点击个人头像进入账户中心 见截图2,1,
10010000012463,华为运动载入过慢，这样会导致用户的次日留存量大大下降。由于网络的原因导致页面相应很慢，上拉下滑菜单的时候不是很流畅，在测试wif开启关闭交替的情况时，app反应较慢。复现程度为“必现”，严重等级为严重。,华为运动载入过慢，这样会导致用户的次日留存量大大下降。由于网络的原因导致页面相应很慢，上拉下滑菜单的时候不是很流畅，在测试wif开启关…,,Functional-Tracking,run_walk,page_view,other,run_walk.page_view.other,N,High,1,华为运动,华为运动,10010000012463,run_walk.page_view.other,华为运动载入过慢，这样会导致用户的次日留存量大大下降。由于网络的原因导致页面相应很慢，上拉下滑菜单的时候不是很流畅，在测试wif开启关…,primary_clue,68,63,华为运动载入过慢 这样会导致用户的次日留存量大大下降 由于网络的原因导致页面相应很慢 上拉下滑菜单的时候不是很流畅 在测试wif开启关,1,
10010000012504,当在发现页面，点击活动时，跳转时间太长，用户体验极为不佳！！！影响用户的使用情绪，下意识以为这个页面打不开！！！,当在发现页面，点击活动时，跳转时间太长，用户体验极为不佳！！！影响用户的使用情绪，下意识以为这个页面打不开！！！,,Network/Loading,other,page_view,load_fail,other.page_view.load_fail,N,High,1,华为运动,华为运动,10010000012504,other.page_view.load_fail,当在发现页面，点击活动时，跳转时间太长，用户体验极为不佳！！！影响用户的使用情绪，下意识以为这个页面打不开！！！,primary_clue,56,46,当在发现页面 点击活动时 跳转时间太长 用户体验极为不佳 影响用户的使用情绪 下意识以为这个页面打不开,1,
10010000012508,运动类APP 一般背景色采用黑色，这种颜色为手机最为省电的模式，也在一定程度上缓解了用户手机电量问题。对于长距离跑步，对于手机电量的需求是用户的一个很大的痛点。 而本app大体是白色，十分耗电。性能不是很好，复现程度为小概率复现，严重等级为一般。,运动类APP 一般背景色采用黑色，这种颜色为手机最为省电的模式，也在一定程度上缓解了用户手机电量问题。对于长距离跑步，对于手机电量的需…,,Functional-Tracking,run_walk,step,other,run_walk.step.other,N,High,1,华为运动,华为运动,10010000012508,run_walk.step.other,运动类APP 一般背景色采用黑色，这种颜色为手机最为省电的模式，也在一定程度上缓解了用户手机电量问题。对于长距离跑步，对于手机电量的需…,primary_clue,68,62,运动类app 一般背景色采用黑色 这种颜色为手机最为省电的模式 也在一定程度上缓解了用户手机电量问题 对于长距离跑步 对于手机电量的需,1,
10010000012578,在测试app的时候，当app在后台运行，所占用内存太多，一定程度影响了用户使用其他app的效果和体验，导致手机速度变得卡慢。属于性能不太好的情况，复现程度为必现，严重情况为紧急。,在测试app的时候，当app在后台运行，所占用内存太多，一定程度影响了用户使用其他app的效果和体验，导致手机速度变得卡慢。属于性能不…,,UI/Display,other,other,other,other.other.other,N,Medium,1,华为运动,华为运动,10010000012578,other.other.other,在测试app的时候，当app在后台运行，所占用内存太多，一定程度影响了用户使用其他app的效果和体验，导致手机速度变得卡慢。属于性能不…,primary_clue,68,62,在测试app的时候 当app在后台运行 所占用内存太多 一定程度影响了用户使用其他app的效果和体验 导致手机速度变得卡慢 属于性能不,1,
10010000012676,在我的页面，点击我的信息。查看个人信息，然后查看完了，点击返回按钮。按钮不灵敏，点击多次才能返回。影响用户体验。,在我的页面，点击我的信息。查看个人信息，然后查看完了，点击返回按钮。按钮不灵敏，点击多次才能返回。影响用户体验。,,UI/Display,other,button_icon,other,other.button_icon.other,N,Medium,1,华为运动,华为运动,10010000012676,other.button_icon.other,在我的页面，点击我的信息。查看个人信息，然后查看完了，点击返回按钮。按钮不灵敏，点击多次才能返回。影响用户体验。,primary_clue,56,48,在我的页面 点击我的信息 查看个人信息 然后查看完了 点击返回按钮 按钮不灵敏 点击多次才能返回 影响用户体验,1,
10010000012505,从我的页面中的设置路径进入设置页面，点击检查更新，提示当前是最新版本，但是从我的页面中的账号中心进入，点击设置，点击检查更新提示有最新版本。,从我的页面中的设置路径进入设置页面，点击检查更新，提示当前是最新版本，但是从我的页面中的账号中心进入，点击设置，点击检查更新提示有最新版本。,,Functional-Account,settings,page_view,other,settings.page_view.other,N,High,1,华为运动,华为运动,10010000012505,settings.page_view.other,从我的页面中的设置路径进入设置页面，点击检查更新，提示当前是最新版本，但是从我的页面中的账号中心进入，点击设置，点击检查更新提示有最新版本。,primary_clue,70,64,从我的页面中的设置路径进入设置页面 点击检查更新 提示当前是最新版本 但是从我的页面中的账号中心进入 点击设置 点击检查更新提示有最新版本,1,
10010000012594,当前不是最新版本，但是设置中检查更新，显示已为最新版,当前不是最新版本，但是设置中检查更新，显示已为最新版,,Other,settings,page_view,other,settings.page_view.other,N,Medium,1,华为运动,华为运动,10010000012594,settings.page_view.other,当前不是最新版本，但是设置中检查更新，显示已为最新版,primary_clue,26,24,当前不是最新版本 但是设置中检查更新 显示已为最新版,1,
10010000012426,注册完毕之后，应用直接退出，没有进入应用的主页面。并且再次点击进入的时候，也会闪退。,注册完毕之后，应用直接退出，没有进入应用的主页面。并且再次点击进入的时候，也会闪退。,,Crash,register,page_view,crash,register.page_view.crash,N,High,1,华为运动,华为运动,10010000012426,register.page_view.crash,注册完毕之后，应用直接退出，没有进入应用的主页面。并且再次点击进入的时候，也会闪退。,primary_clue,42,37,注册完毕之后 应用直接退出 没有进入应用的主页面 并且再次点击进入的时候 也会闪退,1,
